id,original,source,no_of_#,no_of_@,no_of_urls,no_of_media,created_at,text,user_id,verified,no_of_tweets,description,geo_enabled,screen_name,followers,friends,rt,fav,tweet_geo,target_value
524958128392376320,True,SocialFlow,0,0,1,0,Wed Oct 22 16:19:05 +0000 2014,"b'Ottawa police confirm that there were multiple suspects in the shooting, saying there were ""possibly 3"" shooters. http://t.co/In9OgOxYXM'",3108351,True,96298,True,True,WSJ,5196114,953,167,27,False,0
524946921547628545,True,SocialFlow,0,0,1,0,Wed Oct 22 15:34:33 +0000 2014,b'Updated: Canadian soldier killed in attack at Parliament Hill in Ottawa http://t.co/tMfDn2GAbh',807095,True,153438,True,False,nytimes,13668442,973,320,48,False,0
524969501704855552,True,Twitter Web Client,1,0,0,0,Wed Oct 22 17:04:17 +0000 2014,b'Jason Kenney says Canadians soldier shot at War Memorial today has died. Employment Minister also says Parliamentary guard wounded. #cdnpoli',19038934,True,25591,True,False,CBCAlerts,365820,264,841,83,False,0
524981223291383809,True,Twitter Web Client,0,0,1,0,Wed Oct 22 17:50:51 +0000 2014,b'Ottawa Hospital confirms it has received 3 patients. 2 are in stable condition. Live blog: http://t.co/q98AMohu7T',428333,True,35633,True,False,cnnbrk,20009741,113,171,92,False,0
524935633463037953,True,TweetDeck,0,0,1,0,Wed Oct 22 14:49:42 +0000 2014,"b'OTTAWA SHOOTING\\n- Soldier shot at memorial\\n- Parliament Hill on lockdown\\n- Harper, Mulcair, Trudeau, safe\\nhttp://t.co/rrG871HBGv'",289998339,True,113652,True,True,HuffPostCanada,117493,2811,109,16,False,0
524950584349454337,True,TweetDeck,1,1,1,1,Wed Oct 22 15:49:07 +0000 2014,b'VIDEO Just on CBC NN: @globeandmail video showing shots fired inside Parliament Hill. #cdnpoli http://t.co/jT71xTmLEt http://t.co/qLQGMLA6ZT',24000965,True,11831,True,True,CBCTheNational,126174,75,127,15,False,0
525021083892994049,True,Twitter for Android,1,1,1,1,Wed Oct 22 20:29:15 +0000 2014,b'Rest in peace Cpl. Nathan Cirillo via @globeandmail #ottawashooting http://t.co/voEK2MZpfR http://t.co/sMpeSGv4HY',210181440,False,11566,True,False,samar_ismail,662,527,127,67,False,0
525030696738652160,True,TweetDeck,2,0,1,1,Wed Oct 22 21:07:27 +0000 2014,b'Canadian soldier killed in Ottawa identified http://t.co/dyvCaD9AcN // #CDNpoli #OttawaShooting http://t.co/7WEpRv9s5c',249339016,True,103343,True,False,SunNewsNetwork,48126,454,176,77,False,0
524980219749597185,True,SocialFlow,1,0,1,1,Wed Oct 22 17:46:52 +0000 2014,b'Harper cancels Malala citizenship event in wake of Ottawa shootings http://t.co/jZGipsGIK6 #OttawaShooting http://t.co/FG7pcHuDmK',8736882,True,249316,True,True,globeandmail,543301,415,210,69,False,0
524935758143324160,True,SkyNews Alerts - Breaking,1,0,0,0,Wed Oct 22 14:50:12 +0000 2014,b'Update: Reuters reports a witness who says police chased a suspect into Candian parliament in #Ottawa &amp; then heard 30 shots fired inside',87416722,True,26300,True,False,SkyNewsBreak,1308863,6,107,18,False,0
524950264303075328,True,TweetDeck,0,0,1,0,Wed Oct 22 15:47:50 +0000 2014,b'CANADA PARLIAMENT SHOOTING:\\n- Still active shooter\\n- 3 separate shooting sites\\n- Multiple gunmen\\n- 1 gunmen dead\\nhttp://t.co/lXFiYaVImZ',292777349,False,19448,True,True,PzFeed,198032,505,268,50,False,0
524924346411020288,True,iOS,1,0,0,1,Wed Oct 22 14:04:51 +0000 2014,b'RCMP yelling everyone to back away from Parliament Hill. Weapons out. Word of shooting inside. #cdnpoli http://t.co/aiXtvjlLP6',42896073,False,6777,True,True,RichardMadan,10990,2447,183,20,False,0
524980579956449281,True,Twitter Web Client,0,0,0,0,Wed Oct 22 17:48:18 +0000 2014,b'UPDATE: A lockdown at the Rideau Centre in Ottawa has been lifted.',19636948,True,83106,True,False,CP24,638010,367,101,50,False,0
524972443308683264,True,Twitter for iPhone,0,0,0,1,Wed Oct 22 17:15:58 +0000 2014,b'Statement from Ottawa Hospital: received 3 patients. 2 in stable condition. http://t.co/zu5hYPrGDL',18711754,True,10574,True,False,amyminsky,4313,1597,144,20,False,0
524956372199555072,True,Twitter Web Client,0,0,0,1,Wed Oct 22 16:12:07 +0000 2014,"b'Map of areas where Ottawa shootings were reported: National War Memorial, near the Rideau Centre and Parliament Hill. http://t.co/NcfNCR5VCV'",428333,True,35650,True,False,cnnbrk,20039250,113,1449,360,False,0
524938162900967424,True,TweetDeck,0,0,1,1,Wed Oct 22 14:59:45 +0000 2014,b'DEVELOPING: Police: Shooting near Canadian Parliament; soldier wounded; active situation: http://t.co/9MAAywtu03 http://t.co/kZvFqw7p0v',28785486,True,97041,True,False,ABC,3631105,860,146,50,False,0
525052332116312064,True,Breaking News +,0,1,1,0,Wed Oct 22 22:33:25 +0000 2014,b'Official: All 3 patients injured in Ottawa shootings have been released from hospital - @OttawaHospital http://t.co/aF9HyT9BgX',6017542,True,87758,True,False,BreakingNews,6998482,501,135,79,False,0
525051365195014144,True,Twitter Web Client,3,0,0,0,Wed Oct 22 22:29:35 +0000 2014,b'All 3 patients injured in #OttawaShooting released from hospital: #Ottawa Hospital spokesperson. #cdnpoli',19038934,True,25596,True,False,CBCAlerts,366198,264,142,126,False,0
524949021744713728,True,Twitter Web Client,0,0,0,0,Wed Oct 22 15:42:54 +0000 2014,b'Ottawa Police report a third shooting incident at the Rideau Centre. No word on injuries.',49654153,True,31203,True,False,CFRAOttawa,19625,108,251,33,False,0
524942058042449920,True,Twitter for iPhone,0,0,0,0,Wed Oct 22 15:15:14 +0000 2014,"b""Ottawa Police say they are dealing with multiple suspects, can't confirm whether all have guns but are confirming multiple suspects.""",18711754,True,10563,True,False,amyminsky,4285,1597,180,8,False,0
525040097272819712,True,Twitter Web Client,0,0,0,0,Wed Oct 22 21:44:48 +0000 2014,"b'NO, Michael Zehaf-Bibeau was NOT wearing a GamerGate t-shirt during the Ottawa Shooting.  The people spreading this are freaking sick.'",15070269,False,27673,True,False,redlianak,5400,2674,102,89,False,0
524934673760530432,True,Hootsuite,0,0,1,0,Wed Oct 22 14:45:53 +0000 2014,b'Canadian parliament on lockdown after shooting \\u2013 live updates http://t.co/PBLZPFqhAP',87818409,True,91814,True,False,guardian,2807861,1082,119,18,False,0
525036393983381504,True,SocialFlow,1,0,1,1,Wed Oct 22 21:30:05 +0000 2014,b'Soldier killed at war memorial identified as Cpl. Nathan Cirillo #ottawashooting http://t.co/oSR91Uxgm3 http://t.co/UyftuUod27',8736882,True,249304,True,True,globeandmail,543092,415,271,75,False,0
524936793633083394,True,Twitter Web Client,0,0,0,0,Wed Oct 22 14:54:19 +0000 2014,b'Very tense situation in Ottawa this morning.  Multiple gun shots fired outside of our caucus room.  I am safe and in lockdown. Unbelievable.',274831602,True,2804,True,False,markstrahl,3247,945,105,32,False,0
524985687704338432,True,SocialFlow,0,0,1,1,Wed Oct 22 18:08:36 +0000 2014,b'Updated: The shooting incident in Ottawa had the appearance of a coordinated attack http://t.co/brn047wYz8 http://t.co/rfCQHTUPft',807095,True,153443,True,False,nytimes,13669145,973,878,230,False,0
525056576038518785,True,TweetDeck,0,0,1,1,Wed Oct 22 22:50:17 +0000 2014,b'Soldier killed in Canada shooting was a young reservist with a six-year-old son http://t.co/83PReIl9XV http://t.co/LVprXOCCF7',16343974,True,194240,True,False,Telegraph,672990,262,1082,416,False,0
524948264148160513,True,TweetDeck,0,0,0,0,Wed Oct 22 15:39:53 +0000 2014,"b'BREAKING: One gunman has been killed following a shooting on Parliament Hill, sources confirm to CTV News.'",19636948,True,83214,True,False,CP24,640277,367,543,137,False,0
524949828711620608,True,TweetDeck,1,0,1,0,Wed Oct 22 15:46:06 +0000 2014,b'UPDATE: One shooter possibly on the loose in #Ottawa amid reports of shootings in the city: http://t.co/tjycT5YQcv',1367531,True,184289,True,False,FoxNews,4423478,383,117,29,False,0
524955304199352320,True,Twitter Web Client,1,0,0,0,Wed Oct 22 16:07:52 +0000 2014,"b'Police confirming a 3rd shooting at Rideau Center here in Ottawa, a popular shopping mall downtown - very tense in city #OttawaStrong'",23100148,False,8888,True,True,GongshowGear,67084,216,142,107,False,0
524978172110987264,True,TweetDeck,0,0,1,0,Wed Oct 22 17:38:44 +0000 2014,"b'OTTAWA SHOOTING\\n- Soldier shot at memorial has died: Globe, CTV\\n- Harper to speak later today\\nhttp://t.co/DkNJOduorR'",289998339,True,113697,True,True,HuffPostCanada,117570,2811,121,23,False,0
524975552638504960,True,TweetDeck,0,0,0,0,Wed Oct 22 17:28:19 +0000 2014,"b""BREAKING: NHL postpones tonight's Senators-Leafs game in Ottawa""",27947088,True,39104,True,False,hockeynight,301463,643,360,144,False,0
525023858831523841,True,Twitter Web Client,3,0,0,1,Wed Oct 22 20:40:17 +0000 2014,"b'Cpl. Nathan #Cirillo, the soldier shot dead today in #Ottawa. RIP sir and thank you for your service. #OttawaShooting http://t.co/jpXLr5ONOa'",70315912,False,40309,True,True,Crackmacs,10285,178,324,178,False,0
524935246647926784,True,SocialFlow,0,0,1,0,Wed Oct 22 14:48:10 +0000 2014,"b""Shots were fired at Canada's national war memorial in Ottawa and a ceremonial guard was shot, police say. http://t.co/9KkQ1apxxW""",3108351,True,96163,True,True,WSJ,5191021,952,115,15,False,0
524994809912504321,True,Twitter for iPhone,2,0,0,0,Wed Oct 22 18:44:51 +0000 2014,b'Thoughts &amp; prayers go out to the soldier killed in Ottawa during the shooting &amp; everyone affected in Ottawa. #PrayForOttawa #OttawaShooting',910828603,False,48862,True,False,ImThatGentleman,510235,588,159,194,False,0
525055879545380864,True,Hootsuite,1,0,0,0,Wed Oct 22 22:47:31 +0000 2014,b'Our thoughts are with the family and friends of Cpl. Nathan Cirillo and all those affected by the events in Ottawa today. #OttawaStrong',17093604,True,37367,True,True,VanCanucks,558815,187,367,479,False,0
524944544681705472,True,SocialFlow,0,0,1,0,Wed Oct 22 15:25:07 +0000 2014,b'Ottawa police: Actively looking for one or more suspects in Canadian parliament shooting. http://t.co/UQ4xo5jvhF',1652541,True,110020,True,False,Reuters,5278080,1042,152,27,False,0
524962199543230464,True,Twitter Web Client,1,0,1,0,Wed Oct 22 16:35:16 +0000 2014,"b""No one hurt in shooting at Ottawa's Rideau Centre -- scene of 1 of 3 attacks, Canadian police say. http://t.co/qsAnGNqBEw #ottawashooting""",2097571,True,72526,True,False,cnni,2735963,373,245,90,False,0
525029913230053377,True,TweetDeck,2,0,0,1,Wed Oct 22 21:04:20 +0000 2014,"b'A photo of Cpl. Nathan Cirillo, killed in #Ottawa today. #RIP http://t.co/mh07ZMi9J5'",71080496,False,96882,True,False,News1130radio,78380,21972,197,101,False,0
524927695633666049,True,TweetDeck,0,0,1,0,Wed Oct 22 14:18:09 +0000 2014,"b'UPDATE: Shots fired on Parliament Hill, soldier injured at National War Memorial in Ottawa http://t.co/6IRrutW1PI'",43355844,True,13542,True,False,CdnPress,79884,228,293,30,False,0
524956294395224064,True,TweetDeck,1,1,0,1,Wed Oct 22 16:11:48 +0000 2014,b'Here are the 3 locations of shootings in #Ottawa around Parliament Hill (GoofleEarth)\\nFrom: @CNNJason\\nhttp://t.co/DSyNgBC02U',325747234,False,12880,True,False,1310NewsDay,4533,633,132,16,False,0
524950887119482882,True,SocialFlow,0,0,1,1,Wed Oct 22 15:50:19 +0000 2014,b'Police in pursuit of multiple shooters in Ottawa; PM safe; downtown buildings in lockdown http://t.co/3FCWaFPA4y http://t.co/Si3yY0BRRd',8736882,True,249088,True,True,globeandmail,534910,409,426,78,False,0
525038096086499328,True,Twitter Web Client,1,0,1,1,Wed Oct 22 21:36:51 +0000 2014,b'RIP Cpl. Nathan Cirillo of the Argyll and Sutherland Highlanders #CanadaStrong http://t.co/dpsb3yvq7j http://t.co/b7enjB7vIa',266084123,False,37479,True,False,NATOSource,29139,1531,326,166,False,0
524959630158725120,True,TweetDeck,1,0,1,1,Wed Oct 22 16:25:03 +0000 2014,b'These are the areas where the #OttawaShootings have been reported.  http://t.co/KkgffESRD5 http://t.co/Vvyip1FQjm',759251,True,50241,True,False,CNN,14496989,998,678,204,False,0
524935345998422016,True,TweetDeck,0,1,0,1,Wed Oct 22 14:48:33 +0000 2014,"b""Snipers now on top of Ottawa's National Art Gallery after gunfire at parliament http://t.co/bEFu7HisyW (@dmatthewmillar pic)""",292777349,False,19353,True,True,PzFeed,197884,502,181,49,False,0
524981945131102211,True,Twitter Web Client,2,0,0,0,Wed Oct 22 17:53:44 +0000 2014,"b'Prayers for #Ottawa, those directly affected, family of the soldier who died. God keep our land glorious and free.  #WeStandOnGuardForThee'",14588798,True,2910,True,False,paulbrandt,38415,714,156,153,False,0
524964989975937024,True,TweetDeck,2,0,1,1,Wed Oct 22 16:46:21 +0000 2014,"b""Canadian authorities 'were aware of potential #Isis-style attacks for weeks'\\nhttp://t.co/AEMhmInJxm #OttawaShooting http://t.co/TDL4Wl1lFL""",47916714,False,82132,True,False,IBTimesUK,13615,903,135,39,False,0
524951419175309312,True,Twitter Web Client,2,0,0,0,Wed Oct 22 15:52:26 +0000 2014,b'#BREAKING : 3rd shooting incident reported in #ottawa at Rideau Centre Mall',957502914,False,1336,True,False,cbcsaltzman,482,479,302,23,False,0
524929769469538305,True,TweetDeck,0,0,1,0,Wed Oct 22 14:26:24 +0000 2014,"b""OTTAWA SHOOTING:\\n- Soldier shot at war memorial\\n- Parliament Hill locked down\\n- PM Harper safe, 'off the hill' \\nhttp://t.co/LmbpYiNH9A""",289998339,True,113687,True,True,HuffPostCanada,117534,2811,155,15,False,0
524968337747767298,True,Twitter Web Client,0,0,0,0,Wed Oct 22 16:59:39 +0000 2014,"b'BREAKING: A spokesperson for The Ottawa Hospital confirms that it has received three patients, two of which are in stable condition.'",19636948,True,83043,True,False,CP24,636822,367,186,49,False,0
524982531075371008,True,TweetDeck,0,0,0,0,Wed Oct 22 17:56:03 +0000 2014,b'BREAKING NEWS: Ottawa police now confirm one suspect has been killed. 2 suspects remain at large.',292777349,False,19389,True,True,PzFeed,198020,503,111,22,False,0
524926235030589440,True,Twitter for iPhone,0,0,1,1,Wed Oct 22 14:12:21 +0000 2014,b'BREAKING NEWS: At least 3 shots fired at Ottawa War Memorial. One soldier confirmed shot - http://t.co/wiPaKVPSDb http://t.co/vwxeqj8xe9',292777349,False,19448,True,True,PzFeed,198032,505,135,17,False,0
524951711941922818,True,Twitter Web Client,0,0,0,0,Wed Oct 22 15:53:35 +0000 2014,"b'BREAKING: CTV Ottawa confirms there were 3 separate shootings. One on Parliament Hill, one at National War Memorial, one near Rideau Centre'",19636948,True,83178,True,False,CP24,639877,367,1691,266,False,0
524988712367955970,True,SocialFlow,0,0,1,0,Wed Oct 22 18:20:37 +0000 2014,"b'MORE: Canadian soldier shot at war memorial has died; one of three suspected gunmen also dead, police say: http://t.co/uFsW7vHPRi'",51241574,True,92563,True,False,AP,4229711,7366,256,54,False,0
525066876058361856,True,Twitter for iPad,0,0,1,1,Wed Oct 22 23:31:13 +0000 2014,b'Soldier killed in Canada shooting was a young reservist with a six-year-old son http://t.co/FI7SGBVfAS http://t.co/7be6Scdwgq Pray for him.',264268489,False,52022,True,True,BobG231,69398,69622,157,64,False,0
524966770428243968,True,TweetDeck,2,1,0,0,Wed Oct 22 16:53:26 +0000 2014,"b'#BREAKING: @kenneyjason confirms the soldier shot this morning has died, a Parliamentary Guard has also been wounded. #OttawaShooting'",15994109,True,55265,True,False,newstalk1010,24388,796,110,9,False,0
524959809402331137,True,Twitter Web Client,0,0,1,0,Wed Oct 22 16:25:46 +0000 2014,b'Senior U.S. official: Canadian government has informed U.S. that one shooter is dead in Ottawa. Live blog: http://t.co/q98AMohu7T',428333,True,35627,True,False,cnnbrk,20006387,112,407,181,False,0
524956129017995264,True,SocialFlow,1,0,1,0,Wed Oct 22 16:11:09 +0000 2014,"b'Police say shots fired at 3 #Ottawa sites -  National War Memorial, Parliament Hill, and now Rideau shopping centre http://t.co/rOnqpUbuqc'",5402612,True,21529,True,False,BBCBreaking,11834319,3,686,134,False,0
524977285133524993,True,Twitter Web Client,0,0,0,0,Wed Oct 22 17:35:13 +0000 2014,b'The RCMP will hold a news conference close to 2 p.m. to provide an update on the shootings in Ottawa.',19636948,True,83062,True,False,CP24,637264,367,118,34,False,0
525025329916948481,True,Twitter Web Client,2,0,0,0,Wed Oct 22 20:46:07 +0000 2014,"b'#BREAKING: Soldier shot dead in Ottawa attack identified as Hamilton, Ontario-based reservist Cpl. Nathan Cirillo. #OttawaShooting'",203123011,True,50145,True,False,CTVNews,173154,339,148,29,False,0
524979668282519552,True,SocialFlow,1,0,1,1,Wed Oct 22 17:44:41 +0000 2014,"b""Ottawa hospital confirms it's treating 3 #OttawaShooting victims - 2 in stable condition\\nhttp://t.co/IbLAWEjEeD http://t.co/zSoC0VxOKN""",5402612,True,21529,True,False,BBCBreaking,11834279,3,603,180,False,0
524932935137628160,True,Twitter Web Client,0,0,0,0,Wed Oct 22 14:38:59 +0000 2014,"b""The gunman in Ottawa has been shot and killed. I'm at a loss for words this morning. That isn't my Canada.""",22872643,True,5865,True,False,kellyoxford,590928,907,225,331,False,0
524955620538343426,True,SocialFlow,0,0,1,0,Wed Oct 22 16:09:07 +0000 2014,b'AP VIDEO: Gunman shoots a Canadian soldier standing guard at the National War Memorial in Ottawa: http://t.co/ELdZHZa0Q9',51241574,True,92556,True,False,AP,4228994,7366,128,37,False,0
525040408653754368,True,Twitter for iPhone,2,0,0,0,Wed Oct 22 21:46:02 +0000 2014,"b'BREAKING NEWS: Suspected Ottawa gunman identified as Michael Joseph Hall, an #ISIS sympathizer. #OttawaShooting'",423662810,False,7049,True,False,TheAnonMessage,79704,275,117,43,False,0
524964929083023360,True,Twitter Web Client,4,0,0,1,Wed Oct 22 16:46:07 +0000 2014,b'This is #MyCanada .. Passing woman valiantly tries to save #Hamilton Reservist shot in #Ottawa .. #OttawaShooting http://t.co/0uHEdCAylc',363879015,False,5844,True,False,dexterdyne,539,262,1970,1221,False,0
524931752725585921,True,TweetDeck,2,0,0,0,Wed Oct 22 14:34:17 +0000 2014,b'Source says ONE suspect shot and killed inside PARLIAMENT HILL - security sweep still underway. #ottnews #BREAKING',49654153,True,31207,True,False,CFRAOttawa,19633,108,201,11,False,0
525021132022628353,True,Twitter for iPad,1,0,0,0,Wed Oct 22 20:29:26 +0000 2014,b'The important name right now is Cpl. Nathan Cirillo. #ottawa',9606552,False,43488,True,False,zchamu,4154,1985,163,90,False,0
524982608716120065,True,TweetDeck,1,1,0,0,Wed Oct 22 17:56:22 +0000 2014,"b'""Contrary to earlier reports no incident occurred near the Rideau Centre,"" Ottawa police say. #cbcOTT @OTTnews'",18999969,False,38195,True,True,CBCOttawa,63406,296,181,29,False,0
524943886553468929,True,SkyNews Alerts - Breaking,1,0,0,0,Wed Oct 22 15:22:30 +0000 2014,b'Reuters: One gunman has been shot dead inside Canadian parliament building #OttawaShooting',87416722,True,26320,True,False,SkyNewsBreak,1309828,6,203,56,False,0
525032520124207104,True,TweetDeck,2,0,0,0,Wed Oct 22 21:14:42 +0000 2014,b'CBC News Ottawa has independently confirmed that the gunman who was shot and killed is Michael Zehaf-Bibeau. #cbcOTT #OTTnews',18999969,False,38399,True,True,CBCOttawa,66627,296,129,25,False,0
525062013551001600,True,Twitter Web Client,2,1,1,0,Wed Oct 22 23:11:53 +0000 2014,b'PM Stephen Harper to address the nation on #OttawaShooting at 7:45 pm/ET. @pmharper #cdnpoli  http://t.co/6U5GV4uBT8',19038934,True,25596,True,False,CBCAlerts,366194,264,170,23,False,0
524938107142283264,True,SocialFlow,0,0,1,1,Wed Oct 22 14:59:32 +0000 2014,"b""Canada's parliament building in Ottawa is on lockdown after reports of an active shooter http://t.co/oKneosRl04 http://t.co/JIW3PIeeMj""",972651,True,118830,True,False,mashable,4641018,2774,173,47,False,0
524943721302089728,True,SocialFlow,0,0,1,1,Wed Oct 22 15:21:50 +0000 2014,b'Stay with us for LIVE coverage on the active shooting at Canadian parliament: http://t.co/vglAGcuBQZ http://t.co/cI7IXtJc82',15108702,False,40768,True,False,ReutersLive,219578,50,158,45,False,0
525027116287811584,True,Twitter Web Client,0,0,0,1,Wed Oct 22 20:53:13 +0000 2014,b'Rest in peace to the soldier killed in Ottawa today http://t.co/A0KMHUeUdz',32795568,False,8549,True,True,BrandonCondie,1937,767,233,303,False,0
524975847846203393,True,Twitter Web Client,0,0,0,0,Wed Oct 22 17:29:30 +0000 2014,"b""NHL says date of rescheduled game TBD. NHL  ``wishes to express its sympathy and prayers to all affected by the tragic events in Ottawa''""",119106683,True,17276,True,True,Real_ESPNLeBrun,397698,754,122,93,False,0
525030117014507523,True,TweetDeck,1,0,1,1,Wed Oct 22 21:05:09 +0000 2014,b'The soldier killed in #Ottawa today is being named as 24-year-old Nathan Cirillo. Latest here: http://t.co/Iwpa7Iq2XA http://t.co/nMEOVCJVUa',14138785,True,112802,True,True,TelegraphNews,441574,488,145,65,False,0
524935816603107328,True,TweetDeck,0,1,1,0,Wed Oct 22 14:50:26 +0000 2014,"b'BREAKING UPDATE: Soldier shot at National War Memorial in Ottawa, Canada, police tell @ABC News - http://t.co/wg7WHTjJGI'",28785486,True,97044,True,False,ABC,3631285,860,116,33,False,0
524937542131793920,True,Twitter Web Client,0,0,0,0,Wed Oct 22 14:57:17 +0000 2014,b'We are in full lock down until further notice from Ottawa Police.',1900801694,False,1371,True,True,RideauCentre,1437,184,214,20,False,0
524949733983657984,True,Hootsuite,0,0,1,0,Wed Oct 22 15:45:44 +0000 2014,"b'Ottawa police now say there are 3 shootings in Ottawa:  Parliament, War Memorial and Rideau Centre Mall http://t.co/s0bE3BaNn7'",13896552,True,50236,True,True,globalnewsto,42378,1147,217,23,False,0
525023610243928064,True,Twitter for iPhone,1,0,0,1,Wed Oct 22 20:39:17 +0000 2014,b'ISIS Media account posts picture claiming to be Michael Zehaf-Bibeau suspected shooter in #Ottawa http://t.co/V61x3YvkGJ',214007688,False,47032,True,True,NewsOnTheMin,3166,423,180,35,False,0
524961408740380672,True,TweetDeck,0,0,1,0,Wed Oct 22 16:32:07 +0000 2014,"b'OTTAWA SHOOTING\\n- Soldier shot at memorial\\n- Gunfire in Parliament\\n- PM safe, will speak later today http://t.co/DkNJOduorR'",289998339,True,113691,True,True,HuffPostCanada,117549,2811,165,39,False,0
524940659778920448,True,SocialFlow,0,0,1,1,Wed Oct 22 15:09:40 +0000 2014,b'Attack on Parliament: Soldier shot; gunman on the loose. Follow our developing story: http://t.co/bo99C9HqJE http://t.co/2FXEYtTl8w',8736882,True,249284,True,True,globeandmail,542809,415,214,14,False,0
524945665827545089,True,Twitter Web Client,1,0,1,0,Wed Oct 22 15:29:34 +0000 2014,b'#BREAKING Soldier shot in the Canadian capital of Ottawa and a gunman is believed to have entered Parliament.\\nhttp://t.co/3DWYnF22aI',264924050,False,6875,True,True,shomaristone,26777,19307,122,75,False,0
525039876366798849,True,Twitter Web Client,2,0,0,1,Wed Oct 22 21:43:55 +0000 2014,b'Let #NathanCirillo be remembered like this.The part time soldier doing his job &amp; bringing a little happiness #Ottawa http://t.co/GPCfrq1uI3',382027901,False,14965,True,True,mattwecho,1314,2001,223,160,False,0
524987107081977856,True,SocialFlow,1,0,1,1,Wed Oct 22 18:14:14 +0000 2014,"b'""I saw a long gun, I heard one shot"" - eye witness to #OttawaShooting at Canadian Parliament http://t.co/509yRD4iCn http://t.co/YmMtvZDLom'",742143,True,181880,True,False,BBCWorld,7707251,61,219,74,False,0
524967711492014080,True,TweetDeck,0,0,1,0,Wed Oct 22 16:57:10 +0000 2014,b'CANADA PARLIAMENT SHOOTING:\\n- Active shooter\\n- 3 separate shooting sites\\n- 3 injd\\n- Multiple gunmen\\n- 1 soldier dead\\nhttp://t.co/lXFiYaVImZ',292777349,False,19446,True,True,PzFeed,198030,504,180,46,False,0
524927288077746176,True,Hootsuite,0,1,1,1,Wed Oct 22 14:16:32 +0000 2014,b'RT @WatchCTVNews: LIVE NOW: Cops swarm Parliament Hill following reports of a shooting http://t.co/ekj0wMrYdV http://t.co/55Iz2M0542',203123011,True,50144,True,False,CTVNews,173125,339,623,108,False,0
525068915068923904,True,Twitter Web Client,2,0,2,0,Wed Oct 22 23:39:19 +0000 2014,b'***EXCLUSIVE*** Michael Zahaf-Bibeau caught on a #DASHCAM model sold at http://t.co/62s1bT3ecH #OttawaShooting http://t.co/LpnqAKsHZw',17820367,False,1336,True,False,AdamGuerbuez,5074,1654,105,85,False,0
524943132409212928,True,Hootsuite,0,0,0,0,Wed Oct 22 15:19:30 +0000 2014,"b'University of Ottawa is in lockdown, classes are cancelled'",203123011,True,50021,True,False,CTVNews,167382,339,415,126,False,0
524931110279852032,True,SocialFlow,0,0,1,1,Wed Oct 22 14:31:44 +0000 2014,"b'Soldier shot, Parliament locked down after gunfire erupts at war memorial. Developing story: http://t.co/ULAKX3dYO1 http://t.co/o5P3RDYb8C'",8736882,True,249303,True,True,globeandmail,543091,415,171,21,False,0
524929497205055488,True,Breaking News +,0,2,1,0,Wed Oct 22 14:25:19 +0000 2014,"b""Canada's Parliament Hill is on lockdown as police hunt shooting suspect; at least 1 injured - @CBCNews, @TorontoStar http://t.co/aF9HyT9BgX""",6017542,True,87771,True,False,BreakingNews,7000118,501,268,45,False,0
525026592788348929,True,Twitter Web Client,0,0,0,0,Wed Oct 22 20:51:08 +0000 2014,b'Ottawa shooting suspect named as Michael Zehaf-Bibeau \\u2013 2 U.S. sources tell ABC News.',203123011,True,50160,True,False,CTVNews,173317,339,126,27,False,0
524932574909857792,True,TweetDeck,2,0,0,0,Wed Oct 22 14:37:33 +0000 2014,"b""Parliament was stormed by at least one gunman who shot a soldier standing guard at Canada's war memorial. #cbcOTT #OTTnews""",18999969,False,38412,True,True,CBCOttawa,66650,296,238,30,False,0
525030416261337089,True,Twitter for Android,2,0,0,1,Wed Oct 22 21:06:20 +0000 2014,b'RIP Cpl. Nathan Cirillo identified as Canadian soldier killed in #ottawashooting #Canada http://t.co/TijUfih7r1',41337621,False,5043,True,False,doglab,9915,8349,123,105,False,0
525059348574130176,True,Twitter Web Client,0,0,1,0,Wed Oct 22 23:01:18 +0000 2014,b'The three people brought to Ottawa Hospital after today\\u2019s shooting have been released in stable condition. Live blog: http://t.co/D58rrFrbwq',428333,True,35649,True,False,cnnbrk,20038443,113,209,212,False,0
524949628689461249,True,TweetDeck,0,0,1,1,Wed Oct 22 15:45:19 +0000 2014,"b'LIVE:Coverage of ""several shooting incidents"" at and near Canadian Parliament: http://t.co/0nuzHcvr2J http://t.co/ZJO2hQqtLF'",384438102,True,6948,True,False,ABCNewsLive,26356,180,165,50,False,0
524991576163250176,True,SocialFlow,0,0,1,0,Wed Oct 22 18:32:00 +0000 2014,b'MORE: Police believe three gunmen were involved in shootings in Ottawa this morning and are looking for two shooters. http://t.co/IHV4galEtC',15012486,True,67443,True,False,CBSNews,3366613,396,109,28,False,0
524924225463668738,True,TweetDeck,0,0,0,0,Wed Oct 22 14:04:22 +0000 2014,b'BREAKING: CTV News confirms that shots have been fired on Parliament Hill.',19636948,True,83214,True,False,CP24,640273,367,594,148,False,0
524958743000125440,True,TweetDeck,2,1,0,0,Wed Oct 22 16:21:32 +0000 2014,b'BREAKING: #Ottawa Civic Hosp official says TWO NEW PATIENTS are enroute to hospital. 1 w/gunshot wounds. Both stable. @ctvottawa #ottnews',55011262,False,3162,True,False,CatherineCTV,5127,3106,127,12,False,0
524947416869388288,True,Twitter Web Client,1,0,0,0,Wed Oct 22 15:36:31 +0000 2014,b'Reports now that 2nd shooter has been shot in downtown Ottawa #ottnews',27917781,False,18945,True,False,newhot899,35698,25733,237,101,False,0
